date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
2017-12-28,171.0,171.85,170.48,171.08,16480200,40.4439,0.28,109342220.0
2017-12-29,170.52,170.59,169.22,169.23,25999900,40.0066,-1.08,106236760.0
2018-01-02,170.16,172.3,169.26,172.26,25555900,40.7229,1.79,103396080.0
2018-01-03,172.53,174.55,171.96,172.23,29517900,40.7158,-0.02,102791180.0
2018-01-04,172.54,173.47,172.08,173.03,22434600,40.9049,0.46,101808060.0
2018-01-05,173.44,175.37,173.05,175.0,23660000,41.3706,1.14,100828060.0
2018-01-08,174.35,175.61,173.93,174.35,20567800,41.217,-0.37,99806960.0
2018-01-09,174.55,175.06,173.41,174.33,21584000,41.2122,-0.01,99452720.0
2018-01-10,173.16,174.3,173.0,174.29,23959900,41.2028,-0.02,97189940.0
2018-01-11,174.59,175.49,174.49,175.28,18667700,41.4368,0.57,97041640.0
2018-01-12,176.18,177.36,175.65,177.09,25418100,41.8647,1.03,97361580.0
2018-01-16,177.9,179.39,176.14,176.19,29565900,41.6519,-0.51,99179460.0
2018-01-17,176.15,179.25,175.07,179.1,34386800,42.3399,1.65,98022960.0
2018-01-18,179.37,180.1,178.25,179.26,31193400,42.3777,0.09,98377420.0
2018-01-19,178.61,179.58,177.41,178.46,32425100,42.1886,-0.45,99375160.0
2018-01-22,177.3,177.78,176.6,177.0,27108600,41.8434,-0.82,100101760.0
2018-01-23,177.3,179.44,176.82,177.04,32689100,41.8529,0.02,102449600.0
2018-01-24,177.25,177.3,173.2,174.22,51105100,41.1862,-1.59,109400740.0
2018-01-25,174.51,174.95,170.53,171.11,41529000,40.451,-1.79,111069440.0
2018-01-26,172.0,172.0,170.06,171.51,39143000,40.5456,0.23,114598400.0
2018-01-29,170.16,170.16,167.07,167.96,50640400,39.7063,-2.07,121430440.0
2018-01-30,165.53,167.37,164.7,166.97,46048200,39.4723,-0.59,125440100.0
2018-01-31,166.87,168.44,166.5,167.43,32478900,39.581,0.28,126824700.0
2018-02-01,167.17,168.62,166.76,167.78,47230800,39.6638,0.21,130367280.0
2018-02-02,166.0,166.8,160.1,160.5,86593800,37.9428,-4.34,143199120.0
2018-02-05,159.1,163.88,156.0,156.49,72738500,36.9948,-2.5,153014820.0
2018-02-06,154.83,163.72,154.0,163.03,68243800,38.5409,4.18,162550020.0
2018-02-07,163.09,163.4,159.07,159.54,51608600,37.7158,-2.14,168554940.0
2018-02-08,160.29,161.0,155.03,155.15,54390500,36.678,-2.75,174641060.0
2018-02-09,157.07,157.89,150.24,156.41,70672600,37.1266,1.22,185042040.0
2018-02-12,158.5,163.89,157.51,162.71,60819500,38.622,4.03,192122320.0
2018-02-13,161.95,164.75,161.65,164.34,32549200,39.009,1.0,192718980.0
2018-02-14,163.04,167.54,162.88,167.37,40644900,39.7282,1.84,193970600.0
2018-02-15,169.79,173.09,169.0,172.99,51147200,41.0622,3.36,197961360.0
2018-02-16,172.36,174.82,171.77,172.43,40176100,40.9293,-0.32,199511560.0
2018-02-20,172.05,174.26,171.42,171.85,33930500,40.7916,-0.34,200875940.0
2018-02-21,172.83,174.12,171.01,171.07,37471600,40.6064,-0.45,201832440.0
2018-02-22,171.8,173.95,171.71,172.5,30991900,40.9459,0.84,197809800.0
2018-02-23,173.67,175.65,173.54,175.5,33812400,41.658,1.74,196266480.0
2018-02-26,176.35,179.39,176.21,178.97,38162200,42.4816,1.98,196070320.0
2018-02-27,179.1,180.48,178.16,178.39,38928100,42.344,-0.32,193727860.0
2018-02-28,179.26,180.62,178.05,178.12,37782100,42.2799,-0.15,192074640.0
2018-03-01,178.54,179.78,172.66,175.0,48802000,41.5393,-1.75,195339260.0
2018-03-02,172.8,176.3,172.45,176.21,38454000,41.8265,0.69,193583900.0
2018-03-05,175.21,177.74,174.52,176.82,28401400,41.9713,0.35,181945420.0
2018-03-06,177.91,178.25,176.13,176.67,23788500,41.9357,-0.08,172155420.0
2018-03-07,174.94,175.85,174.27,175.03,31703500,41.5464,-0.93,164847360.0
2018-03-08,175.48,177.12,175.07,176.94,23774100,41.9998,1.09,159280460.0
2018-03-09,177.96,180.0,177.39,179.98,32185200,42.7214,1.72,154839400.0
2018-03-12,180.29,182.39,180.21,181.72,32207100,43.1344,0.97,147146300.0
2018-03-13,182.59,183.5,179.24,179.97,31693500,42.719,-0.96,141321100.0
2018-03-14,180.32,180.52,177.81,178.44,29368400,42.3558,-0.85,140684940.0
2018-03-15,178.5,180.24,178.07,178.65,22743800,42.4057,0.12,137104720.0
2018-03-16,178.65,179.12,177.62,178.02,39404700,42.2561,-0.35,134756220.0
2018-03-19,177.32,177.47,173.66,175.3,33446800,41.6105,-1.53,133410360.0
2018-03-20,175.24,176.8,174.94,175.24,19649400,41.5963,-0.03,130554140.0
2018-03-21,175.04,175.09,171.26,171.27,37054900,40.6539,-2.27,130470800.0
2018-03-22,170.0,172.68,168.6,168.85,41490800,40.0795,-1.41,132570580.0
2018-03-23,168.39,169.92,164.94,164.94,41028800,39.1514,-2.32,134013860.0
2018-03-26,168.07,173.1,166.44,172.77,37541200,41.01,4.75,133889660.0
2018-03-27,173.68,175.15,166.92,168.34,40922600,39.9584,-2.56,134288560.0
2018-03-28,167.25,170.02,165.19,166.48,41668500,39.5169,-1.1,135065840.0
2018-03-29,167.81,171.75,166.9,167.78,38398500,39.8255,0.78,132985140.0
2018-04-02,166.64,168.94,164.47,166.68,37586800,39.5644,-0.66,132811700.0
2018-04-03,167.64,168.75,164.88,168.39,30278000,39.9703,1.03,133187020.0
2018-04-04,164.88,172.01,164.77,171.61,34605500,40.7346,1.91,135350420.0
2018-04-05,172.58,174.23,172.08,172.8,26933200,41.0171,0.69,134396360.0
2018-04-06,170.97,172.48,168.2,168.38,35005300,39.9679,-2.56,136642600.0
2018-04-09,169.88,173.09,169.85,170.05,29017700,40.3643,0.99,136009100.0
2018-04-10,173.0,174.0,171.53,173.25,28408600,41.1239,1.88,135249400.0
2018-04-11,172.23,173.92,171.7,172.44,22431600,40.9316,-0.47,133397020.0
2018-04-12,173.41,175.0,173.04,174.14,22889300,41.3352,0.99,132101200.0
2018-04-13,174.78,175.84,173.85,174.73,25124300,41.4752,0.34,132577300.0
2018-04-16,175.03,176.19,174.83,175.82,21578400,41.7339,0.62,129012040.0
2018-04-17,176.49,178.94,176.41,178.24,26605400,42.3084,1.38,127643760.0
2018-04-18,177.81,178.82,176.88,177.84,20754500,42.2134,-0.22,127864780.0
2018-04-19,173.76,175.39,172.66,172.8,34808800,41.0171,-2.83,127415560.0
2018-04-20,170.6,171.22,165.43,165.72,65491100,39.3365,-4.1,132215620.0
2018-04-23,166.83,166.92,164.09,165.24,36515500,39.2226,-0.29,131312960.0
2018-04-24,165.67,166.33,161.22,162.94,33692000,38.6766,-1.39,130543120.0
2018-04-25,162.62,165.42,162.41,163.65,28382100,38.8452,0.44,128035020.0
2018-04-26,164.12,165.73,163.37,164.22,27963000,38.9805,0.35,125293920.0
2018-04-27,164.0,164.33,160.63,162.32,35655800,38.5295,-1.16,124745380.0
2018-04-30,162.13,167.26,161.84,165.26,42427400,39.2273,1.81,125713500.0
2018-05-01,166.41,169.2,165.27,169.1,53569400,40.1388,2.32,130371780.0
2018-05-02,175.23,177.75,173.8,176.57,66539400,41.912,4.42,136758560.0
2018-05-03,175.88,177.5,174.44,176.89,34068200,41.9879,0.18,138185560.0
2018-05-04,178.25,184.25,178.17,183.83,56201300,43.6352,3.92,142424760.0
2018-05-07,185.18,187.67,184.75,185.16,42451400,43.9509,0.72,145111500.0
2018-05-08,184.99,186.22,183.67,186.05,28402800,44.1622,0.48,145110340.0
2018-05-09,186.55,187.4,185.22,187.36,23211200,44.4732,0.7,145266260.0
2018-05-10,187.74,190.37,187.65,190.04,27989300,45.1093,1.43,146286260.0
2018-05-11,189.49,190.06,187.45,188.59,26212200,44.9377,-0.38,146503840.0
2018-05-14,189.01,189.53,187.86,188.15,20778800,44.8329,-0.23,146343920.0
2018-05-15,186.78,187.07,185.1,186.44,23695200,44.4254,-0.91,145761880.0
2018-05-16,186.07,188.46,186.0,188.18,19183100,44.84,0.93,145447600.0
2018-05-17,188.0,188.91,186.36,186.99,17294000,44.5565,-0.63,141944640.0
2018-05-18,187.19,187.81,186.13,186.31,18297700,44.3945,-0.36,132505960.0
2018-05-21,188.0,189.27,186.91,187.63,18400800,44.709,0.71,128883020.0
2018-05-22,188.38,188.88,186.78,187.16,15240700,44.597,-0.25,125192760.0
2018-05-23,186.35,188.5,185.76,188.36,20058400,44.8829,0.64,123528020.0
2018-05-24,188.77,188.84,186.21,188.15,23234000,44.8329,-0.11,122582220.0
2018-05-25,188.23,189.65,187.65,188.58,17461000,44.9354,0.23,118943260.0
2018-05-29,187.6,188.75,186.87,187.9,22514100,44.7733,-0.36,114960600.0
2018-05-30,187.72,188.0,186.78,187.5,18690500,44.678,-0.21,107984820.0
2018-05-31,187.22,188.23,186.14,186.87,27482800,44.5279,-0.34,100173500.0
2018-06-01,187.99,190.26,187.75,190.24,23442500,45.3309,1.8,98048360.0
2018-06-04,191.64,193.42,191.35,191.83,26266200,45.7098,0.84,92061340.0
2018-06-05,193.07,193.94,192.36,193.31,21566000,46.0624,0.77,87884260.0
2018-06-06,193.63,194.08,191.92,193.98,20933600,46.2221,0.35,86390420.0
2018-06-07,194.14,194.2,192.34,193.46,21347200,46.0982,-0.27,86017620.0
2018-06-08,191.17,192.0,189.77,191.7,26656800,45.6788,-0.91,85751120.0
2018-06-11,191.35,191.97,190.21,191.23,18308500,45.5668,-0.25,84170380.0
2018-06-12,191.39,192.61,191.15,192.28,16911100,45.817,0.55,83396840.0
2018-06-13,192.42,192.88,190.44,190.7,21638400,45.4405,-0.82,82985480.0
2018-06-14,191.55,191.57,190.22,190.8,21610100,45.4643,0.05,83470880.0
2018-06-15,190.03,190.16,188.26,188.84,61719200,44.9973,-1.03,92355920.0
2018-06-18,187.88,189.22,187.2,188.74,18484900,44.9735,-0.05,92393360.0
2018-06-19,185.14,186.33,183.45,185.69,33578500,44.2467,-1.62,95428900.0
2018-06-20,186.35,187.2,185.73,186.5,20628700,44.4397,0.44,96506500.0
2018-06-21,187.25,188.35,184.94,185.46,25711900,44.1919,-0.56,97637200.0
2018-06-22,186.12,186.15,184.7,184.92,27200400,44.0632,-0.29,98430480.0
2018-06-25,183.4,184.92,180.73,182.17,31663100,43.408,-1.49,101270900.0
2018-06-26,182.99,186.53,182.54,184.43,24569200,43.9465,1.24,101681920.0
2018-06-27,185.23,187.28,184.03,184.16,25285300,43.8821,-0.15,103000880.0
2018-06-28,184.1,186.21,183.8,185.5,17365200,44.2014,0.73,100977360.0
2018-06-29,186.29,187.19,182.91,185.11,22737700,44.1085,-0.21,100836400.0
2018-07-02,183.82,187.3,183.42,187.18,17731300,44.6018,1.12,99129420.0
2018-07-03,187.79,187.95,183.54,183.92,13954800,43.825,-1.74,97607180.0
2018-07-05,185.26,186.41,184.28,185.4,16604200,44.1776,0.8,96741300.0
2018-07-06,185.42,188.43,185.2,187.97,17485200,44.79,1.39,95968900.0
2018-07-09,189.5,190.68,189.3,190.58,19756600,45.4119,1.39,94588860.0
2018-07-10,190.71,191.28,190.18,190.35,15939100,45.3571,-0.12,94114980.0
2018-07-11,188.5,189.78,187.61,187.88,18831500,44.7686,-1.3,94499060.0
2018-07-12,189.53,191.41,189.31,191.03,18041100,45.5191,1.68,93779600.0
2018-07-13,191.08,191.84,190.9,191.33,12513900,45.5906,0.16,91960360.0
2018-07-16,191.52,192.65,190.42,190.91,15043100,45.4906,-0.22,82625140.0
2018-07-17,189.75,191.87,189.2,191.45,15534500,45.6192,0.28,82035060.0
2018-07-18,191.78,191.8,189.93,190.4,16393400,45.369,-0.55,78598040.0
2018-07-19,189.69,192.55,189.69,191.88,20286800,45.7217,0.78,78529660.0
2018-07-20,191.78,192.43,190.17,191.44,20676200,45.6168,-0.23,77522520.0
2018-07-23,190.68,191.96,189.56,191.61,15989400,45.6574,0.09,75280320.0
2018-07-24,192.45,193.66,192.05,193.0,18697900,45.9886,0.73,72687280.0
2018-07-25,193.06,194.85,192.43,194.82,16709900,46.4222,0.94,71115420.0
2018-07-26,194.61,195.96,193.61,194.21,19076000,46.2769,-0.31,69873560.0
2018-07-27,194.99,195.19,190.1,190.98,24024000,45.5072,-1.66,71205320.0
2018-07-30,191.9,192.2,189.07,189.91,21029500,45.2523,-0.56,70863680.0
2018-07-31,190.3,192.14,189.34,190.29,39373000,45.3428,0.2,75192020.0
2018-08-01,199.13,201.76,197.31,201.5,67935700,48.014,5.89,85988200.0
2018-08-02,200.58,208.38,200.35,207.39,62404000,49.4175,2.92,95148160.0
2018-08-03,207.03,208.74,205.48,207.99,33447400,49.5604,0.29,98340600.0
2018-08-06,208.0,209.25,207.07,209.07,25425400,49.8178,0.52,99474360.0
2018-08-07,209.32,209.5,206.76,207.11,25587400,49.3507,-0.94,101404020.0
2018-08-08,206.05,207.81,204.52,207.25,22525500,49.3841,0.07,102142820.0
2018-08-09,209.53,209.78,207.2,208.88,23492600,49.7725,0.79,103233120.0
2018-08-10,207.36,209.1,206.67,207.53,24611200,49.6242,-0.3,105652580.0
2018-08-13,209.31,210.95,207.7,208.87,25890900,49.9447,0.65,107822140.0
2018-08-14,210.16,210.56,208.26,209.75,20748000,50.1551,0.42,108864840.0
2018-08-15,209.22,210.74,208.33,210.24,28807600,50.2722,0.23,111347680.0
2018-08-16,211.75,213.81,211.47,213.32,28500400,51.0087,1.47,112990400.0
2018-08-17,213.44,217.95,213.16,217.58,35427000,52.0274,2.0,115940560.0
2018-08-20,218.1,219.18,215.11,215.46,30287700,51.5204,-0.97,118800220.0
2018-08-21,216.8,217.19,214.03,215.04,26159800,51.42,-0.19,120292600.0
2018-08-22,214.1,216.36,213.84,215.05,19018100,51.4224,0.0,120754240.0
2018-08-23,214.65,217.05,214.6,215.49,18883200,51.5276,0.2,120715680.0
2018-08-24,216.6,216.9,215.11,216.16,18476400,51.6878,0.31,119606160.0
2018-08-27,217.15,218.74,216.33,217.94,20525100,52.1135,0.82,119505280.0
2018-08-28,219.01,220.54,218.92,219.7,22776800,52.5343,0.81,116186040.0
2018-08-29,220.15,223.49,219.41,222.98,27254800,53.3186,1.49,108049860.0
2018-08-30,223.25,228.26,222.4,225.03,48793800,53.8088,0.92,105327820.0
2018-08-31,226.51,228.87,226.0,227.63,43340100,54.4305,1.16,107306360.0
2018-09-04,228.41,229.18,226.63,228.36,27390100,54.6051,0.32,107699300.0
2018-09-05,228.99,229.67,225.1,226.87,33333000,54.2488,-0.65,109248420.0
2018-09-06,226.23,227.35,221.3,223.1,34290000,53.3473,-1.66,111601320.0
2018-09-07,221.85,225.37,220.71,221.3,37619800,52.9169,-0.81,114426760.0
2018-09-10,220.95,221.85,216.47,218.33,39516500,52.2067,-1.34,117407820.0
2018-09-11,218.01,224.3,216.56,223.85,35749000,53.5267,2.53,119379440.0
2018-09-12,224.94,225.0,219.84,221.07,49278700,52.8619,-1.24,125085580.0
2018-09-13,223.52,228.35,222.57,226.41,41706400,54.1388,2.42,127665340.0
2018-09-14,225.75,226.84,222.52,223.84,31999300,53.5243,-1.14,128365120.0
2018-09-17,222.15,222.95,217.27,217.88,37195100,52.0991,-2.66,128718740.0
2018-09-18,217.79,221.85,217.12,218.24,31571700,52.1852,0.17,128975540.0
2018-09-19,218.5,219.62,215.3,218.37,27123800,52.2163,0.06,129168340.0
2018-09-20,220.24,222.28,219.15,220.03,26608800,52.6132,0.76,130686480.0
2018-09-21,220.78,221.36,217.29,217.66,96246700,52.0465,-1.08,146159180.0
2018-09-24,216.82,221.26,216.63,220.79,27693400,52.7949,1.44,148002580.0
2018-09-25,219.75,222.82,219.7,222.19,24554400,53.1297,0.63,148808440.0
2018-09-26,221.0,223.75,219.76,220.42,23984700,52.7065,-0.8,149050020.0
2018-09-27,223.82,226.44,223.54,224.95,30181200,53.7897,2.06,149635300.0
2018-09-28,224.79,225.84,224.02,225.74,22929400,53.9786,0.35,144462420.0
2018-10-01,227.95,229.42,226.35,227.26,23600800,54.342,0.67,140514560.0
2018-10-02,227.25,230.0,226.63,229.28,24788200,54.8251,0.89,139994180.0
2018-10-03,230.05,233.47,229.78,232.07,28654800,55.4922,1.22,139058540.0
2018-10-04,230.78,232.35,226.73,227.99,32042000,54.5166,-1.76,138608940.0
2018-10-05,227.96,228.41,220.58,224.29,33580500,53.6319,-1.62,137801080.0
2018-10-08,222.21,224.8,220.2,223.77,29663900,53.5075,-0.23,135830560.0
2018-10-09,223.64,227.27,222.25,226.87,26891000,54.2488,1.39,134058960.0
2018-10-10,225.46,226.35,216.05,216.36,41990600,51.7357,-4.63,132601340.0
2018-10-11,214.52,219.5,212.32,214.45,53124400,51.2789,-0.88,134884940.0
2018-10-12,220.42,222.88,216.84,222.11,40337900,53.1106,3.57,136552660.0
2018-10-15,221.16,221.83,217.27,217.36,30791000,51.9748,-2.14,135271840.0
2018-10-16,218.93,222.99,216.76,222.15,29184000,53.1201,2.2,134794300.0
2018-10-17,222.3,222.64,219.34,221.19,22885400,52.8906,-0.43,133946620.0
2018-10-18,217.86,219.74,213.0,216.02,32581300,51.6544,-2.34,135141120.0
2018-10-19,218.06,221.26,217.43,219.31,33078700,52.4411,1.52,122507520.0
2018-10-22,219.79,223.36,218.94,220.65,28792100,52.7615,0.61,122727260.0
2018-10-23,215.83,223.25,214.7,222.73,38767800,53.2588,0.94,125569940.0
2018-10-24,222.6,224.23,214.54,215.09,40925500,51.432,-3.43,128958100.0
2018-10-25,217.71,221.38,216.75,219.8,29855800,52.5582,2.19,128893020.0
2018-10-26,215.9,220.19,212.67,216.3,47258400,51.7213,-1.59,133758820.0
2018-10-29,219.19,219.69,206.09,212.24,45935500,50.7505,-1.88,138225760.0
2018-10-30,211.15,215.18,209.27,213.3,36660000,51.004,0.5,140600120.0
2018-10-31,216.88,220.45,216.62,218.86,38358900,52.3335,2.61,142540940.0
2018-11-01,219.05,222.36,216.81,222.22,58323200,53.1369,1.54,147797180.0
2018-11-02,209.55,213.65,205.43,207.48,91328700,49.6123,-6.63,159346820.0
2018-11-05,204.3,204.39,198.17,201.59,66163700,48.2039,-2.84,166646780.0
2018-11-06,201.92,204.72,201.69,203.77,31882900,48.7252,1.08,167645160.0
2018-11-07,205.97,210.06,204.13,209.95,33424400,50.2029,3.03,165931920.0
2018-11-08,209.98,210.12,206.75,208.49,25362600,50.0277,-0.35,160379560.0
2018-11-09,205.55,206.01,202.25,204.47,34365800,49.0631,-1.93,159185140.0
2018-11-12,199.0,199.85,193.79,194.17,51135500,46.5916,-5.04,163254040.0
2018-11-13,191.63,197.18,191.45,192.23,46882900,46.1261,-1.0,166793820.0
2018-11-14,193.9,194.48,185.93,186.8,60801000,44.8232,-2.82,174376940.0
2018-11-15,188.39,191.97,186.9,191.41,46478800,45.9293,2.47,177156440.0
2018-11-16,190.5,194.97,189.46,193.53,36928300,46.438,1.11,177926360.0
2018-11-19,190.0,190.7,184.99,185.86,41925300,44.5976,-3.96,180553000.0
2018-11-20,178.37,181.47,175.51,176.98,67825200,42.4668,-4.78,186364480.0
2018-11-21,179.73,180.27,176.55,176.78,31124200,42.4188,-0.11,184404220.0
2018-11-23,174.94,176.6,172.1,172.29,23624000,41.3415,-2.54,183157860.0
2018-11-26,174.24,174.95,170.26,174.62,44998500,41.9005,1.35,182705880.0
2018-11-27,171.51,174.77,170.88,174.24,41387400,41.8094,-0.22,181796260.0
2018-11-28,176.73,181.29,174.93,180.94,46062500,43.417,3.85,183676760.0
2018-11-29,182.66,182.8,177.7,179.55,41770000,43.0835,-0.77,184358980.0
2018-11-30,180.29,180.33,177.03,178.58,39531500,42.8508,-0.54,180600640.0
2018-12-03,184.46,184.94,181.21,184.82,40802500,44.3481,3.49,170495400.0
2018-12-04,180.95,182.39,176.27,176.69,41344300,42.3972,-4.4,165531520.0
2018-12-06,171.76,174.78,170.42,174.72,43098400,41.9245,-1.11,167774620.0
2018-12-07,173.49,174.49,168.3,168.49,42281600,40.4296,-3.57,169546060.0
2018-12-10,165.0,170.09,163.33,169.6,62026000,40.696,0.66,176878740.0
2018-12-11,171.66,171.79,167.0,168.63,47281700,40.4632,-0.57,179461920.0
2018-12-12,170.4,171.92,169.02,169.1,35627700,40.576,0.28,176360360.0
2018-12-13,170.49,172.57,169.55,170.95,31898600,41.0199,1.09,173363500.0
2018-12-14,169.0,169.08,165.28,165.48,40703700,39.7074,-3.2,169344040.0
2018-12-17,165.45,168.35,162.73,163.94,44287900,39.3378,-0.93,168905860.0
2018-12-18,165.38,167.53,164.39,166.07,33841500,39.8489,1.3,168288500.0
2018-12-19,166.0,167.45,159.09,160.89,49047300,38.606,-3.12,169712900.0
2018-12-20,160.4,162.11,155.3,156.83,64773000,37.6318,-2.52,169102460.0
2018-12-21,156.86,158.16,149.63,150.73,95744600,36.1681,-3.89,182026540.0
2018-12-24,148.15,151.55,146.59,146.83,37169200,35.2323,-2.59,184735580.0
2018-12-26,148.3,157.23,146.72,157.17,58582500,37.7134,7.04,187452380.0
2018-12-27,155.84,156.77,150.07,156.15,53117100,37.4686,-0.65,189798320.0
2018-12-28,157.5,158.52,154.55,156.23,42291400,37.4878,0.05,189044100.0
2018-12-31,158.53,159.36,156.48,157.74,35003500,37.8501,0.97,187690800.0
2019-01-02,154.89,158.85,154.23,157.92,37039700,37.8933,0.11,187192440.0
2019-01-03,143.98,145.72,142.0,142.19,91312200,34.1189,-9.96,197294380.0
2019-01-04,144.53,148.55,143.8,148.26,58607100,35.5754,4.27,200746940.0
2019-01-07,148.7,148.83,145.9,147.93,54777800,35.4962,-0.22,203082820.0
2019-01-08,149.56,151.82,148.52,150.75,41025300,36.1729,1.91,202831560.0
2019-01-09,151.29,154.53,149.63,153.31,45099100,36.7871,1.7,199446180.0
2019-01-10,152.5,153.97,150.86,153.8,35780700,36.9047,0.32,197145980.0
2019-01-11,152.88,153.7,151.51,152.29,27023200,36.5424,-0.98,195425080.0
2019-01-14,150.85,151.27,149.22,150.0,32439200,35.9929,-1.5,195533200.0
2019-01-15,150.27,153.39,150.05,153.07,28710900,36.7296,2.05,193134640.0
2019-01-16,153.08,155.88,153.0,154.94,30569700,37.1783,1.22,190391000.0
2019-01-17,154.2,157.66,153.26,155.86,29821200,37.399,0.59,189586940.0
2019-01-18,157.5,157.88,155.98,156.82,33751000,37.6294,0.62,186527680.0
2019-01-22,156.41,156.73,152.62,153.3,30394000,36.7848,-2.24,179651880.0
2019-01-23,154.15,155.14,151.7,153.92,23130600,36.9335,0.4,165129080.0
2019-01-24,154.11,154.48,151.74,152.7,25441500,36.6408,-0.79,162783540.0
2019-01-25,155.48,158.13,154.32,157.76,33535500,37.8549,3.31,157774140.0
2019-01-28,155.79,156.33,153.66,156.3,26192100,37.5046,-0.93,152389140.0
2019-01-29,156.25,158.13,154.11,154.68,41587200,37.1159,-1.04,152248300.0
2019-01-30,163.25,166.15,160.23,165.25,61109800,39.6522,6.83,157469560.0
2019-01-31,166.11,169.0,164.56,166.44,40739600,39.9377,0.72,158209540.0
2019-02-01,166.96,168.98,165.93,166.52,32668100,39.9569,0.05,146480720.0
2019-02-04,167.41,171.66,167.28,171.25,31495500,41.0919,2.84,141058400.0
2019-02-05,172.86,175.08,172.35,174.18,36101600,41.795,1.71,137323160.0
2019-02-06,174.65,175.57,172.85,174.24,28239600,41.8094,0.03,134766020.0
2019-02-07,172.4,173.94,170.34,170.94,31741700,41.0175,-1.89,132094540.0
2019-02-08,168.99,170.66,168.42,170.41,23820000,41.0657,0.12,129702400.0
2019-02-11,171.05,171.21,169.25,169.43,20993400,40.8296,-0.57,128496440.0
2019-02-12,170.1,171.0,169.7,170.89,22283500,41.1814,0.86,126465300.0
2019-02-13,171.39,172.48,169.92,170.18,22490200,41.0103,-0.42,125221160.0
2019-02-14,169.71,171.26,169.38,170.8,21835700,41.1597,0.36,123474360.0
2019-02-15,171.25,171.7,169.75,170.42,24626800,41.0681,-0.22,122435480.0
2019-02-19,169.71,171.44,169.49,170.93,18972800,41.191,0.3,119479840.0
2019-02-20,171.19,173.32,170.99,172.03,26114400,41.4561,0.64,118623920.0
2019-02-21,171.8,172.37,170.3,171.06,17249700,41.2224,-0.56,117447740.0
2019-02-22,171.58,173.0,171.38,172.97,18913200,41.6826,1.12,116142080.0
2019-02-25,174.16,175.87,173.95,174.23,21873400,41.9863,0.73,113809660.0
2019-02-26,173.71,175.3,173.17,174.33,17070200,42.0104,0.06,111985280.0
2019-02-27,173.21,175.0,172.73,174.87,27835400,42.1405,0.31,109234920.0
2019-02-28,174.32,174.91,172.92,173.15,28215400,41.726,-0.98,102656040.0
2019-03-01,174.28,175.15,172.89,174.97,25886200,42.1646,1.05,99685360.0
2019-03-04,175.69,177.75,173.97,175.85,27436200,42.3767,0.5,98638980.0
2019-03-05,175.94,176.0,174.54,175.53,19737400,42.2995,-0.18,96287360.0
2019-03-06,174.67,175.49,173.94,174.52,20810400,42.0561,-0.58,93229120.0
2019-03-07,173.87,174.44,172.02,172.5,24796400,41.5694,-1.16,92540480.0
2019-03-08,170.32,173.07,169.5,172.91,23999400,41.6682,0.24,90992020.0
2019-03-11,175.49,179.12,175.35,178.9,32011000,43.1116,3.46,92630220.0
2019-03-12,180.0,182.67,179.37,180.91,32467600,43.596,1.12,94925060.0
2019-03-13,182.25,183.3,180.92,181.71,31032500,43.7888,0.44,96674860.0
2019-03-14,183.9,184.1,182.56,183.73,23579500,44.2756,1.11,96892720.0
2019-03-15,184.85,187.33,183.74,186.12,39042900,44.8515,1.3,100334160.0
2019-03-18,185.8,188.39,185.79,188.02,26219800,45.3094,1.02,100652760.0
2019-03-19,188.35,188.99,185.92,186.53,31646400,44.9503,-0.79,103187480.0
2019-03-20,186.23,189.49,184.73,188.16,31035200,45.3431,0.87,104171640.0
2019-03-21,190.02,196.33,189.81,195.09,51034200,47.0131,3.68,110928540.0
2019-03-22,195.34,197.69,190.78,191.05,42407700,46.0396,-2.07,115627440.0
2019-03-25,191.51,191.98,186.6,188.74,43845300,45.4829,-1.21,120021820.0
2019-03-26,191.66,192.88,184.58,186.79,49800500,45.013,-1.03,126567880.0
2019-03-27,188.75,189.76,186.55,188.47,29848400,45.4178,0.9,126970480.0
2019-03-28,188.95,189.56,187.53,188.72,20780400,45.4781,0.13,125483480.0
2019-03-29,189.83,190.08,188.54,189.95,23564000,45.7745,0.65,125019040.0
2019-04-01,191.64,191.68,188.38,191.24,27862000,46.0854,0.68,125104200.0
2019-04-02,191.09,194.46,191.05,194.02,22765700,46.7553,1.45,125709860.0
2019-04-03,193.25,196.5,193.15,195.35,23271800,47.0758,0.69,126202140.0
2019-04-04,194.79,196.37,193.14,195.69,19114300,47.1577,0.17,125065720.0
2019-04-05,196.45,197.1,195.93,197.0,18526600,47.4734,0.67,123971160.0
2019-04-08,196.42,200.23,196.34,200.1,25881700,48.2205,1.57,122745300.0
2019-04-09,200.32,202.85,199.23,199.5,35768200,48.0759,-0.3,123405420.0
2019-04-10,198.68,200.74,198.18,200.62,21695300,48.3458,0.56,121537980.0
2019-04-11,200.85,201.0,198.44,198.95,20900800,47.9433,-0.83,121002240.0
2019-04-12,199.2,200.14,196.21,198.87,27760700,47.9241,-0.04,118745800.0
2019-04-15,198.58,199.85,198.01,199.23,17536600,48.0108,0.18,117009160.0
2019-04-16,199.46,201.37,198.56,199.25,25696400,48.0156,0.01,115819160.0
2019-04-17,199.54,203.38,198.61,203.13,28906800,48.9506,1.95,115393480.0
2019-04-18,203.12,204.15,202.52,203.86,24195800,49.1266,0.36,110025800.0
2019-04-22,202.83,204.94,202.34,204.53,19439500,49.288,0.33,105432160.0
